title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
Finding Fanny,FIP,616000.0,7100000,2014,tt3142688,Finding Fanny,Finding Fanny,2014,102.0,"Adventure,Comedy,Drama",tt3142688,5.8,5841
Chinese Puzzle,Cohen,339000.0,7100000,2014,tt1937118,Chinese Puzzle,Casse-tête chinois,2013,117.0,"Comedy,Drama,Romance",tt1937118,7.0,12335
A Long Way Down,Magn.,13300.0,7200000,2014,tt0458413,A Long Way Down,A Long Way Down,2014,96.0,"Comedy,Drama",tt0458413,6.4,29260
Jessabelle,LGF,,7000000,2014,tt2300975,Jessabelle,Jessabelle,2014,90.0,"Horror,Thriller",tt2300975,5.4,20552
"Two Days, One Night",IFC,1400000.0,5400000,2014,tt2737050,"Two Days, One Night","Deux jours, une nuit",2014,95.0,Drama,tt2737050,7.3,41288
A Letter to Momo,GK,71700.0,6700000,2014,tt1853614,A Letter to Momo,Momo e no tegami,2011,120.0,"Adventure,Animation,Comedy",tt1853614,7.3,5741
Cantinflas,LGF,6400000.0,,2014,tt3005242,Cantinflas,Cantinflas,2014,102.0,"Biography,Comedy,Drama",tt3005242,6.6,3575
Le Chef,Cohen,343000.0,5900000,2014,tt1911553,Le Chef,Comme un chef,2012,84.0,"Comedy,Drama",tt1911553,6.7,15037
The Trip to Italy,IFC,2900000.0,3000000,2014,tt2967006,The Trip to Italy,The Trip to Italy,2014,108.0,"Comedy,Drama",tt2967006,6.6,13668
The Immigrant,Wein.,2000000.0,3800000,2014,tt1951181,The Immigrant,The Immigrant,2013,120.0,"Drama,Romance",tt1951181,6.6,26618
Wish I Was Here,Focus,3600000.0,1900000,2014,tt2870708,Wish I Was Here,Wish I Was Here,2014,106.0,"Comedy,Drama",tt2870708,6.7,34907
The Skeleton Twins,RAtt.,5300000.0,,2014,tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",tt1571249,6.8,36793
The French Minister,IFC,12000.0,5100000,2014,tt2609222,The French Minister,Quai d'Orsay,2013,113.0,Comedy,tt2609222,6.4,2897
Ernest & Celestine,GK,262000.0,4800000,2014,tt1816518,Ernest & Celestine,Ernest et Célestine,2012,80.0,"Adventure,Animation,Comedy",tt1816518,7.9,15992
The Love Punch,KE,267000.0,4500000,2014,tt2234261,The Love Punch,The Love Punch,2013,94.0,Comedy,tt2234261,5.7,11848
Dear White People,RAtt.,4400000.0,,2014,tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",tt2235108,6.1,23321
The Lunchbox,SPC,4200000.0,,2014,tt2350496,The Lunchbox,Dabba,2013,104.0,"Drama,Romance",tt2350496,7.8,42618
My Old Lady,Cohen,4000000.0,,2014,tt2908856,My Old Lady,My Old Lady,2014,107.0,"Comedy,Drama,Romance",tt2908856,6.3,8016
Diplomacy,Zeit.,231000.0,3700000,2014,tt3129564,Diplomacy,Diplomatie,2014,84.0,"Drama,War",tt3129564,7.1,4469
Horns,RTWC,174000.0,3700000,2014,tt1528071,Horns,Horns,2013,120.0,"Crime,Drama,Fantasy",tt1528071,6.5,70040
Ida,MBox,3800000.0,,2014,tt2718492,Ida,Ida,2013,82.0,Drama,tt2718492,7.4,46819
14 Blades,RTWC,,3800000,2014,tt1442571,14 Blades,Jin yi wei,2010,114.0,"Action,History,Thriller",tt1442571,6.4,7100
Ragnarok,Magn.,1400.0,3700000,2014,tt2363213,Ragnarok,Gåten Ragnarok,2013,100.0,"Action,Adventure",tt2363213,5.9,6974
Veronica Mars,WB,3300000.0,195000,2014,tt2771372,Veronica Mars,Veronica Mars,2014,107.0,"Crime,Drama,Mystery",tt2771372,6.8,46751
Mommy,RAtt.,3500000.0,,2014,tt3612616,Mommy,Mommy,2014,139.0,Drama,tt3612616,8.1,43020
Jack and the Cuckoo-Clock Heart,Shout!,,3400000,2014,tt1181840,Jack and the Cuckoo-Clock Heart,Jack et la mécanique du coeur,2013,94.0,"Adventure,Animation,Drama",tt1181840,7.0,5494
The Grand Seduction,EOne,3400000.0,,2014,tt2319580,The Grand Seduction,The Grand Seduction,2013,113.0,Comedy,tt2319580,7.0,14435
Enemy,A24,1000000.0,2400000,2014,tt2316411,Enemy,Enemy,2013,91.0,"Mystery,Thriller",tt2316411,6.9,143250
Enemy,A24,1000000.0,2400000,2014,tt5207964,Enemy,Enemy,2015,,"Drama,Fantasy,Mystery",tt5207964,5.6,17
Words and Pictures,RAtt.,2200000.0,1200000,2014,tt2380331,Words and Pictures,Words and Pictures,2013,111.0,"Comedy,Drama,Romance",tt2380331,6.6,9280
The Protector 2,Magn.,2500.0,3300000,2014,tt1925518,The Protector 2,Tom yum goong 2,2013,104.0,Action,tt1925518,5.3,6142
The Rover,A24,1100000.0,2100000,2014,tt2345737,The Rover,The Rover,2014,103.0,"Action,Crime,Drama",tt2345737,6.4,40576
The Mystery of Happiness,Strand,8500.0,3200000,2014,tt3302594,The Mystery of Happiness,El misterio de la felicidad,2014,92.0,"Comedy,Drama,Romance",tt3302594,6.1,743
Rosewater,ORF,3100000.0,,2014,tt2752688,Rosewater,Rosewater,2014,103.0,"Biography,Drama",tt2752688,6.6,9836
Obvious Child,A24,3100000.0,,2014,tt2910274,Obvious Child,Obvious Child,2014,84.0,"Comedy,Drama,Romance",tt2910274,6.8,21536
The German Doctor,Gold.,418000.0,2600000,2014,tt1847746,The German Doctor,Wakolda,2013,93.0,"Drama,History,Thriller",tt1847746,6.8,5799
Citizenfour,RTWC,2800000.0,202000,2014,tt4044364,Citizenfour,Citizenfour,2014,114.0,"Biography,Documentary,Thriller",tt4044364,8.1,47994
A Coffee in Berlin,MBox,150000.0,2600000,2014,tt1954701,A Coffee in Berlin,Oh Boy,2012,86.0,"Comedy,Drama",tt1954701,7.4,13713
The Good Lie,WB,2700000.0,,2014,tt1910608,The Good Lie,The Good Lie,2012,92.0,Thriller,tt1910608,6.4,87
The Good Lie,WB,2700000.0,,2014,tt2652092,The Good Lie,The Good Lie,2014,110.0,"Biography,Drama",tt2652092,7.4,25232
The Raid 2,SPC,2600000.0,,2014,tt2265171,The Raid 2,Serbuan maut 2: Berandal,2014,150.0,"Action,Crime,Thriller",tt2265171,8.0,104517
A Five Star Life,MBox,307000.0,2200000,2014,tt2261434,A Five Star Life,Viaggio sola,2013,85.0,"Drama,Romance",tt2261434,6.3,2203
Kick,UTV,2500000.0,,2014,tt2372222,Kick,Kick,2014,146.0,"Action,Comedy,Crime",tt2372222,5.4,21775
Kick,UTV,2500000.0,,2014,tt2402127,Kick,Kick,2015,76.0,"Drama,Horror,Thriller",tt2402127,3.2,218
Kill the Messenger,Focus,2500000.0,,2014,tt1216491,Kill the Messenger,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",tt1216491,7.0,41231
The Homesman,Saban,2400000.0,,2014,tt2398231,The Homesman,The Homesman,2014,122.0,"Drama,Western",tt2398231,6.6,27724
Life of Riley,KL,11600.0,2300000,2014,tt2751390,Life of Riley,"Aimer, boire et chanter",2014,108.0,"Comedy,Drama,Romance",tt2751390,6.0,1110
Ode to My Father,CJ,2300000.0,,2014,tt3812366,Ode to My Father,Gukjesijang,2014,126.0,"Drama,War",tt3812366,7.8,3114
Marius,KL,9800.0,2200000,2014,tt1872102,Marius,Marius,2013,93.0,Drama,tt1872102,6.8,918
"Men, Women & Children",Par.,706000.0,1500000,2014,tt3179568,"Men, Women & Children","Men, Women & Children",2014,119.0,"Comedy,Drama",tt3179568,6.7,28110
2 States,UTV,2200000.0,,2014,tt2372678,2 States,2 States,2014,149.0,"Comedy,Drama,Romance",tt2372678,6.9,21715
Le Week-End,MBox,2200000.0,,2014,tt2392326,Le Week-End,Le Week-End,2013,93.0,"Comedy,Drama,Romance",tt2392326,6.3,7266
"20,000 Days on Earth",Drft.,280000.0,1800000,2014,tt2920540,"20,000 Days on Earth","20,000 Days on Earth",2014,97.0,"Documentary,Drama,Music",tt2920540,7.5,10155
Only Lovers Left Alive,SPC,1900000.0,,2014,tt1714915,Only Lovers Left Alive,Only Lovers Left Alive,2013,123.0,"Comedy,Drama,Fantasy",tt1714915,7.3,80984
Tusk,A24,1800000.0,,2014,tt3099498,Tusk,Tusk,2014,102.0,"Comedy,Drama,Horror",tt3099498,5.3,40827
Awake: The Life of Yogananda,CF&SR,1500000.0,,2014,tt3741860,Awake: The Life of Yogananda,Awake: The Life of Yogananda,2014,87.0,Documentary,tt3741860,7.3,957
Fed Up,RTWC,1500000.0,,2014,tt2381335,Fed Up,Fed Up,2014,92.0,Documentary,tt2381335,7.7,10660
Finding Vivian Maier,IFC,1500000.0,,2014,tt2714900,Finding Vivian Maier,Finding Vivian Maier,2013,83.0,"Biography,Documentary,Mystery",tt2714900,7.7,12033
Make Your Move,HTR,125000.0,1300000,2014,tt1828959,Make Your Move,Make Your Move,2013,110.0,"Drama,Musical,Romance",tt1828959,5.7,2922
Bright Days Ahead,Trib.,21800.0,1400000,2014,tt2379318,Bright Days Ahead,Les beaux jours,2013,94.0,"Drama,Romance",tt2379318,6.3,1449
Locke,A24,1400000.0,,2014,tt2692904,Locke,Locke,2013,85.0,Drama,tt2692904,7.1,120703
Force Majeure,Magn.,1400000.0,,2014,tt2121382,Force Majeure,Turist,2014,120.0,"Comedy,Drama",tt2121382,7.3,41818
Postman Pat: The Movie,Shout!,1500.0,1300000,2014,tt2062622,Postman Pat: The Movie,Postman Pat: The Movie,2014,88.0,"Animation,Comedy,Family",tt2062622,4.6,1461
Just a Sigh,Distrib.,75500.0,1200000,2014,tt2659190,Just a Sigh,Le temps de l'aventure,2013,104.0,"Drama,Romance",tt2659190,6.5,878
Jai Ho,Eros,1300000.0,,2014,tt1188982,Jai Ho,Jai Ho,2014,135.0,"Action,Drama",tt1188982,5.3,15531
Jai Ho,Eros,1300000.0,,2014,tt4354792,Jai Ho,Jai Ho,2014,60.0,"Biography,Documentary,Music",tt4354792,7.6,34
For a Woman,FM,32299.0,1200000,2014,tt2176786,For a Woman,Pour une femme,2013,110.0,Drama,tt2176786,6.5,648
Singham Returns,Eros,1200000.0,,2014,tt2309764,Singham Returns,Singham Returns,2014,142.0,"Action,Drama",tt2309764,5.7,6554
The Remaining,Triu,1200000.0,,2014,tt2714380,The Remaining,The Remaining,2014,88.0,"Drama,Horror,Mystery",tt2714380,4.3,6274
The Way He Looks,Strand,101000.0,1100000,2014,tt1702014,The Way He Looks,Hoje Eu Quero Voltar Sozinho,2014,96.0,"Drama,Romance",tt1702014,7.9,20160
Ilo Ilo,FM,56800.0,1100000,2014,tt2901736,Ilo Ilo,Ilo Ilo,2013,99.0,Drama,tt2901736,7.3,3785
The Captive,A24,1100000.0,,2014,tt2326612,The Captive,The Captive,2014,112.0,"Crime,Drama,Mystery",tt2326612,5.9,27017
Laggies,A24,1100000.0,,2014,tt2034031,Laggies,Laggies,2014,99.0,"Comedy,Drama,Romance",tt2034031,6.4,38885
Jackpot,DR,800.0,1100000,2014,tt1809231,Jackpot,Arme Riddere,2011,86.0,"Action,Comedy,Crime",tt1809231,6.6,2941
Jackpot,DR,800.0,1100000,2014,tt3309662,Jackpot,Jackpot,2013,132.0,"Comedy,Thriller",tt3309662,2.1,647
Jackpot,DR,800.0,1100000,2014,tt4320966,Jackpot,Trung so,2015,92.0,Comedy,tt4320966,6.7,55
Jackpot,DR,800.0,1100000,2014,tt8671762,Jackpot,Jackpot,2018,150.0,"Comedy,Romance",tt8671762,7.8,18
Haider,UTV,1000000.0,,2014,tt3390572,Haider,Haider,2014,160.0,"Action,Crime,Drama",tt3390572,8.1,45863
Third Person,SPC,1000000.0,,2014,tt2343793,Third Person,Third Person,2013,137.0,"Drama,Romance",tt2343793,6.4,24937
Third Person,SPC,1000000.0,,2014,tt4076360,Third Person,Guf Shlishi,2015,57.0,"Documentary,Drama",tt4076360,8.6,10
Borgman,Drft.,57500.0,952000,2014,tt1954315,Borgman,Borgman,2013,113.0,"Drama,Horror,Mystery",tt1954315,6.8,14518
Shaadi Ke Side Effects,Eros,921000.0,,2014,tt3302962,Shaadi Ke Side Effects,Shaadi Ke Side Effects,2014,145.0,"Comedy,Romance",tt3302962,5.6,3566
Song of the Sea,GK,858000.0,,2014,tt1865505,Song of the Sea,Song of the Sea,2014,93.0,"Adventure,Animation,Drama",tt1865505,8.1,43966
Kochadaiiyaan,Eros,817000.0,,2014,tt2339505,Kochadaiiyaan,Kochadaiiyaan,2014,124.0,"Action,Animation",tt2339505,6.5,4527
The Zero Theorem,Ampl.,258000.0,513000,2014,tt2333804,The Zero Theorem,The Zero Theorem,2013,107.0,"Comedy,Drama,Fantasy",tt2333804,6.1,42082
Palo Alto,Trib.,768000.0,,2014,tt2479800,Palo Alto,Palo Alto,2013,100.0,Drama,tt2479800,6.2,25402
Ek Villain,Eros,731000.0,,2014,tt3175038,Ek Villain,Ek Villain,2014,129.0,"Action,Crime,Drama",tt3175038,6.5,14556
Khoobsurat,UTV,711000.0,,2014,tt3554418,Khoobsurat,Khoobsurat,2014,130.0,"Comedy,Romance",tt3554418,6.4,6811
Frank,Magn.,645000.0,,2014,tt1605717,Frank,Frank,2014,95.0,"Comedy,Drama,Music",tt1605717,7.0,70130
Frank,Magn.,645000.0,,2014,tt1815706,Frank,Frank,2012,94.0,Drama,tt1815706,6.9,34
Mary Kom,Eros,621000.0,,2014,tt3001638,Mary Kom,Mary Kom,2014,122.0,"Action,Biography,Drama",tt3001638,6.8,9155
Dom Hemingway,FoxS,524000.0,,2014,tt2402105,Dom Hemingway,Dom Hemingway,2013,93.0,"Comedy,Crime,Drama",tt2402105,6.2,24557
The One I Love,RTWC,513000.0,,2014,tt2756032,The One I Love,The One I Love,2014,91.0,"Drama,Fantasy,Mystery",tt2756032,7.1,31033
Archipelago,KL,7800.0,492000,2014,tt1527835,Archipelago,Archipelago,2010,114.0,Drama,tt1527835,6.3,1991
Archipelago,KL,7800.0,492000,2014,tt8045226,Archipelago,Archipelago,2017,61.0,Documentary,tt8045226,6.1,46
A Girl Walks Home Alone at Night,KL,492000.0,,2014,tt2326554,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,2014,101.0,"Drama,Horror",tt2326554,7.0,26631
The Congress,Drft.,138000.0,318000,2014,tt1821641,The Congress,The Congress,2013,122.0,"Animation,Drama,Sci-Fi",tt1821641,6.5,15996
In Secret,RAtt.,444000.0,,2014,tt0409379,In Secret,In Secret,2013,107.0,"Crime,Drama,Thriller",tt0409379,6.2,7045
Beijing Love Story,CL,428000.0,,2014,tt3505950,Beijing Love Story,Bei Jing ai qing gu shi,2014,121.0,"Drama,Romance",tt3505950,5.8,321
Goodbye to Language,KL,390000.0,,2014,tt2400275,Goodbye to Language,Adieu au langage,2014,70.0,"Drama,Fantasy",tt2400275,5.9,4908
Humpty Sharma Ki Dulhania,Relbig.,380000.0,,2014,tt3678938,Humpty Sharma Ki Dulhania,Humpty Sharma Ki Dulhania,2014,133.0,"Comedy,Drama,Romance",tt3678938,6.1,9835
Omar,AF,356000.0,,2014,tt2852406,Omar,Omar,2013,96.0,"Crime,Drama,Romance",tt2852406,7.5,12072
The Face of Love,IFC,350000.0,,2014,tt1839642,The Face of Love,The Face of Love,2013,92.0,"Drama,Mystery,Romance",tt1839642,6.2,4710
I Origins,FoxS,336000.0,,2014,tt2884206,I Origins,I Origins,2014,106.0,"Drama,Romance,Sci-Fi",tt2884206,7.4,104718
The Last Sentence,MBox,62500.0,265000,2014,tt1590013,The Last Sentence,Dom över död man,2012,126.0,"Biography,Drama",tt1590013,6.1,594
On My Way,Cohen,317000.0,,2014,tt2289538,On My Way,Elle s'en va,2013,116.0,"Comedy,Drama",tt2289538,6.4,2009
Happy Ending,Eros,314000.0,,2014,tt3017412,Happy Ending,Happy Ending,2014,135.0,"Comedy,Romance",tt3017412,5.4,3070
Happy Ending,Eros,314000.0,,2014,tt4946192,Happy Ending,Happy Ending,2015,,Romance,tt4946192,7.6,16
Happy Ending,Eros,314000.0,,2014,tt7413472,Happy Ending,Happy Ending,2018,96.0,Comedy,tt7413472,5.8,79
I Am Eleven,Proud,310000.0,,2014,tt1832370,I Am Eleven,I Am Eleven,2011,98.0,"Biography,Documentary",tt1832370,6.3,255
7 Boxes,BGP,38100.0,267000,2014,tt2333598,7 Boxes,7 cajas,2012,105.0,"Adventure,Crime,Drama",tt2333598,7.2,4727
The Dance of Reality,Abk.,294000.0,,2014,tt2301592,The Dance of Reality,La danza de la realidad,2013,133.0,"Biography,Drama,Fantasy",tt2301592,7.5,6682
Main Tera Hero,Eros,275000.0,,2014,tt2762334,Main Tera Hero,Main Tera Hero,2014,128.0,"Action,Comedy,Romance",tt2762334,5.3,6700
Night Moves,Cdgm.,272000.0,,2014,tt2043933,Night Moves,Night Moves,2013,112.0,"Action,Drama,Thriller",tt2043933,6.0,12621
Life of Crime,RAtt.,265000.0,,2014,tt1663207,Life of Crime,Life of Crime,2013,98.0,"Comedy,Crime",tt1663207,5.8,15768
The Green Prince,MBox,258000.0,,2014,tt2304915,The Green Prince,The Green Prince,2014,101.0,"Biography,Documentary",tt2304915,7.2,2482
The Blue Room,IFC,255000.0,,2014,tt3230082,The Blue Room,La chambre bleue,2014,76.0,"Crime,Romance,Thriller",tt3230082,6.3,2855
Tazza: The Hidden Card,CJ,252000.0,,2014,tt3402110,Tazza: The Hidden Card,Tajja: Sineui son,2014,147.0,"Crime,Drama",tt3402110,6.9,1678
The Breakup Guru,CL,209000.0,,2014,tt3667798,The Breakup Guru,Fen shou da shi,2014,114.0,Comedy,tt3667798,4.3,416
Bethlehem,AF,202000.0,,2014,tt2915160,Bethlehem,Bethlehem,2013,99.0,"Drama,Thriller,War",tt2915160,7.1,1907
Bethlehem,AF,202000.0,,2014,tt5065924,Bethlehem,Bethlehem,2015,,Comedy,tt5065924,8.8,19
Listen Up Philip,Trib.,200000.0,,2014,tt3093546,Listen Up Philip,Listen Up Philip,2014,108.0,"Comedy,Drama",tt3093546,6.3,5740
That Demon Within,CL,172000.0,,2014,tt3511542,That Demon Within,Moh ging,2014,111.0,"Action,Crime",tt3511542,6.0,1154
God's Pocket,IFC,170000.0,,2014,tt2920808,God's Pocket,God's Pocket,2014,88.0,"Crime,Drama",tt2920808,6.1,10092
May in the Summer,Cohen,22000.0,112000,2014,tt2492664,May in the Summer,May in the Summer,2013,99.0,"Comedy,Drama",tt2492664,5.6,655
Zero Motivation,Zeit.,116000.0,,2014,tt3576084,Zero Motivation,Efes beyahasei enosh,2014,97.0,"Comedy,Drama",tt3576084,7.3,3645
Life's a Breeze,Magn.,3500.0,99700,2014,tt2132374,Life's a Breeze,Life's a Breeze,2013,83.0,"Comedy,Drama",tt2132374,6.3,977
The Golden Era,CL,103000.0,,2014,tt3696086,The Golden Era,Huang jin shi dai,2014,177.0,"Biography,Drama,Romance",tt3696086,6.4,900
God Help the Girl,Ampl.,103000.0,,2014,tt2141751,God Help the Girl,God Help the Girl,2014,112.0,"Drama,Music,Romance",tt2141751,6.4,8050
The Best Offer,IFC,100000.0,,2014,tt1924396,The Best Offer,La migliore offerta,2013,131.0,"Crime,Drama,Mystery",tt1924396,7.8,96073
Child's Pose,Zeit.,97200.0,,2014,tt2187115,Child's Pose,Pozitia copilului,2013,112.0,Drama,tt2187115,7.4,7214
Cuban Fury,EOne,92400.0,,2014,tt2390237,Cuban Fury,Cuban Fury,2014,98.0,"Comedy,Romance,Sport",tt2390237,6.2,16972
Girl on a Bicycle,Mont.,91400.0,,2014,tt1686042,Girl on a Bicycle,Girl on a Bicycle,2013,101.0,"Comedy,Drama,Romance",tt1686042,6.2,1998
Breathe In,Cohen,89700.0,,2014,tt1999987,Breathe In,Breathe In,2013,98.0,"Drama,Romance",tt1999987,6.4,13239
Life After Beth,A24,88300.0,,2014,tt2581244,Life After Beth,Life After Beth,2014,89.0,"Comedy,Fantasy,Horror",tt2581244,5.6,17995
Advanced Style,B360,87900.0,,2014,tt3268030,Advanced Style,Advanced Style,2014,72.0,"Biography,Comedy,Documentary",tt3268030,7.3,905
Better Living Through Chemistry,Gold.,75100.0,,2014,tt1609479,Better Living Through Chemistry,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",tt1609479,6.3,13388
For No Good Reason,SPC,67400.0,,2014,tt2112152,For No Good Reason,For No Good Reason,2012,89.0,"Biography,Documentary,History",tt2112152,7.0,1316
Heropanti,UTV,63600.0,,2014,tt3142232,Heropanti,Heropanti,2014,146.0,"Action,Romance",tt3142232,5.3,7284
No Tears for the Dead,CJ,63100.0,,2014,tt3697566,No Tears for the Dead,U-neun nam-ja,2014,116.0,"Action,Thriller",tt3697566,6.8,4953
Siddharth,Zeit.,60500.0,,2014,tt2932606,Siddharth,Siddharth,2013,96.0,Drama,tt2932606,7.3,567
Walk of Shame,FCW,59200.0,,2014,tt2463288,Walk of Shame,Walk of Shame,2014,95.0,Comedy,tt2463288,6.0,48134
Rudderless,Gold.,58300.0,,2014,tt1798243,Rudderless,Rudderless,2014,105.0,"Comedy,Drama,Music",tt1798243,7.5,16303
In Bloom,BWP,56100.0,,2014,tt2250564,In Bloom,In Bloom,2013,87.0,"Drama,Romance,Thriller",tt2250564,5.8,857
In Bloom,BWP,56100.0,,2014,tt2741806,In Bloom,Grzeli nateli dgeebi,2013,102.0,Drama,tt2741806,7.7,6046
Starred Up,Trib.,54900.0,,2014,tt2567712,Starred Up,Starred Up,2013,106.0,"Crime,Drama",tt2567712,7.4,39319
Half of a Yellow Sun,Mont.,54500.0,,2014,tt2215077,Half of a Yellow Sun,Half of a Yellow Sun,2013,111.0,"Drama,Romance",tt2215077,6.1,1595
Hateship Loveship,IFC,54000.0,,2014,tt2463512,Hateship Loveship,Hateship Loveship,2013,104.0,"Drama,Romance",tt2463512,6.2,6091
"1,000 Times Good Night",FM,53900.0,,2014,tt2353767,"1,000 Times Good Night",Tusen ganger god natt,2013,117.0,"Drama,War",tt2353767,7.1,6848
The Missing Picture,Strand,52200.0,,2014,tt2852470,The Missing Picture,L'image manquante,2013,92.0,Documentary,tt2852470,7.4,2804
Decoding Annie Parker,EOne,48400.0,,2014,tt1464191,Decoding Annie Parker,Decoding Annie Parker,2013,91.0,Drama,tt1464191,6.3,2785
Policeman,Crnth,11300.0,27000,2014,tt1978447,Policeman,Ha-shoter,2011,105.0,Drama,tt1978447,6.2,766
White Bird in a Blizzard,Magn.,33800.0,,2014,tt2238050,White Bird in a Blizzard,White Bird in a Blizzard,2014,91.0,"Drama,Mystery,Thriller",tt2238050,6.4,25376
The Hero of Color City,Magn.,32200.0,,2014,tt0498351,The Hero of Color City,The Hero of Color City,2014,77.0,"Animation,Family",tt0498351,4.0,431
Bird People,IFC,32100.0,,2014,tt2368635,Bird People,Bird People,2014,127.0,"Drama,Fantasy,Romance",tt2368635,6.1,2742
Closed Curtain,Vari.,28100.0,,2014,tt2626926,Closed Curtain,Pardé,2013,106.0,Drama,tt2626926,6.6,981
Lilting,Strand,27100.0,,2014,tt2560102,Lilting,Lilting,2014,83.0,"Drama,Romance",tt2560102,7.2,5352
Adult World,IFC,25400.0,,2014,tt1067765,Adult World,Adult World,2013,97.0,"Comedy,Drama",tt1067765,6.2,15924
Guardian Angel,RME,19500.0,,2014,tt2992538,Guardian Angel,Guardian Angel,2014,86.0,"Action,Drama",tt2992538,7.7,43
Tasting Menu,Magn.,18700.0,,2014,tt1826753,Tasting Menu,Menú degustació,2013,85.0,Comedy,tt1826753,5.7,453
Two Night Stand,EOne,18600.0,,2014,tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",tt2140619,6.4,60510
Horses of God,KL,14800.0,,2014,tt2369047,Horses of God,Les chevaux de Dieu,2012,115.0,Drama,tt2369047,7.1,1487
13 Sins,RTWC,13800.0,,2014,tt2059171,13 Sins,13 Sins,2014,93.0,"Horror,Thriller",tt2059171,6.3,29550
Camp X-Ray,IFC,13300.0,,2014,tt2994190,Camp X-Ray,Camp X-Ray,2014,117.0,"Drama,War",tt2994190,6.9,36700
Special ID,WGUSA,12700.0,,2014,tt2118775,Special ID,Te shu shen fen,2013,99.0,"Action,Crime",tt2118775,5.6,3605
Wolves,KE,12100.0,,2014,tt1403241,Wolves,Wolves,2014,91.0,"Action,Fantasy,Horror",tt1403241,5.3,7312
Wolves,KE,12100.0,,2014,tt4623856,Wolves,Wolves,2016,109.0,"Drama,Sport",tt4623856,5.6,884
Falcon Rising,Free,11800.0,,2014,tt2295722,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",tt2295722,5.8,6955
You're Not You,EOne,11500.0,,2014,tt1198156,You're Not You,You're Not You,2014,102.0,Drama,tt1198156,7.4,22156
The Amazing Catfish,Strand,11300.0,,2014,tt2414046,The Amazing Catfish,Los insólitos peces gato,2013,89.0,"Comedy,Drama",tt2414046,7.0,1546
Stray Dogs,CGld,10400.0,,2014,tt3119416,Stray Dogs,Jiao you,2013,138.0,Drama,tt3119416,7.0,2019
Stray Dogs,CGld,10400.0,,2014,tt4008348,Stray Dogs,Deul-gae-deul,2014,99.0,Thriller,tt4008348,5.6,39
Canopy,Mont.,8500.0,,2014,tt2232578,Canopy,Canopy,2013,84.0,"Adventure,Drama,Thriller",tt2232578,4.9,919
Rigor Mortis,WGUSA,7900.0,,2014,tt2771800,Rigor Mortis,Geung see,2013,103.0,"Action,Horror",tt2771800,6.3,5015
